pool,pool_size,theta,arm,draws,tau,fit_slope,seed,step,mean_se,n_active
full,204,0.0,adaptive,500,0.5,group,2026,53,0.5175120883022455,500
full,204,0.0,adaptive,500,0.5,group,2026,54,0.514488123635174,500
full,204,0.0,adaptive,500,0.5,group,2026,55,0.5116474432072303,500
full,204,0.0,adaptive,500,0.5,group,2026,56,0.5088047905509232,500
full,204,0.0,adaptive,500,0.5,group,2026,57,0.5060414958730307,500
full,204,0.0,adaptive,500,0.5,group,2026,58,0.5033860203428938,500
full,204,0.0,adaptive,500,0.5,group,2026,59,0.5006009996376355,500
full,204,0.0,adaptive,500,0.5,group,2026,60,0.4979832420162423,500
full,204,0.0,adaptive,500,0.5,group,2026,61,0.4954320804240791,500
full,204,0.0,adaptive,500,0.5,group,2026,62,0.4929166180077949,500
full,204,0.0,adaptive,500,0.5,group,2026,63,0.490769973595709,495
full,204,0.0,adaptive,500,0.5,group,2026,64,0.4892113322273718,476
full,204,0.0,adaptive,500,0.5,group,2026,65,0.4882081673458261,447
full,204,0.0,adaptive,500,0.5,group,2026,66,0.48756132890601045,414
full,204,0.0,adaptive,500,0.5,group,2026,67,0.48772914762981845,366
full,204,0.0,adaptive,500,0.5,group,2026,68,0.48742982036680044,330
full,204,0.0,adaptive,500,0.5,group,2026,69,0.4870136074470881,301
full,204,0.0,adaptive,500,0.5,group,2026,70,0.48617933814729175,284
full,204,0.0,adaptive,500,0.5,group,2026,71,0.4858432759074659,257
full,204,0.0,adaptive,500,0.5,group,2026,72,0.48609644385032824,228
full,204,0.0,adaptive,500,0.5,group,2026,73,0.48647812719743055,202
full,204,0.0,adaptive,500,0.5,group,2026,74,0.4862868384946317,183
full,204,0.0,adaptive,500,0.5,group,2026,75,0.48588438106589826,168
full,204,0.0,adaptive,500,0.5,group,2026,76,0.48506210540335637,158
full,204,0.0,adaptive,500,0.5,group,2026,77,0.48430521812348976,150
full,204,0.0,adaptive,500,0.5,group,2026,78,0.4837086622106899,141
full,204,0.0,adaptive,500,0.5,group,2026,79,0.48286372224423574,134
full,204,0.0,adaptive,500,0.5,group,2026,80,0.48157257343484117,131
full,204,0.0,adaptive,500,0.5,group,2026,81,0.48124523379682504,119
full,204,0.0,adaptive,500,0.5,group,2026,82,0.4808162897339913,109
full,204,0.0,adaptive,500,0.5,group,2026,83,0.48066201398774666,97
full,204,0.0,adaptive,500,0.5,group,2026,84,0.48086316653360456,85
full,204,0.0,adaptive,500,0.5,group,2026,85,0.48107394594511305,75
full,204,0.0,adaptive,500,0.5,group,2026,86,0.48113479978038415,68
full,204,0.0,adaptive,500,0.5,group,2026,87,0.4807594678098901,63
full,204,0.0,adaptive,500,0.5,group,2026,88,0.48059491731915277,58
full,204,0.0,adaptive,500,0.5,group,2026,89,0.48006506514887237,54
full,204,0.0,adaptive,500,0.5,group,2026,90,0.48006964544757075,49
full,204,0.0,adaptive,500,0.5,group,2026,91,0.4797678482675988,45
full,204,0.0,adaptive,500,0.5,group,2026,92,0.4796433917321632,41
full,204,0.0,adaptive,500,0.5,group,2026,93,0.4797546438554993,37
full,204,0.0,adaptive,500,0.5,group,2026,94,0.4796703855575984,33
full,204,0.0,adaptive,500,0.5,group,2026,95,0.47961101507011766,31
full,204,0.0,adaptive,500,0.5,group,2026,96,0.4792468765270307,29
full,204,0.0,adaptive,500,0.5,group,2026,97,0.4793864928609748,26
full,204,0.0,adaptive,500,0.5,group,2026,98,0.47996540763061973,23
full,204,0.0,adaptive,500,0.5,group,2026,99,0.4796881106112287,21
full,204,0.0,adaptive,500,0.5,group,2026,100,0.47916999494906587,20
full,204,0.0,adaptive,500,0.5,group,2026,101,0.4789381747833426,19
full,204,0.0,adaptive,500,0.5,group,2026,102,0.47885265711947,18
full,204,0.0,random,500,0.5,group,2026,1,0.9881769497933551,500
full,204,0.0,random,500,0.5,group,2026,2,0.9769523998618828,500
full,204,0.0,random,500,0.5,group,2026,3,0.9663759689122408,500
full,204,0.0,random,500,0.5,group,2026,4,0.9565021416273951,500
full,204,0.0,random,500,0.5,group,2026,5,0.9459812920958859,500
full,204,0.0,random,500,0.5,group,2026,6,0.9364108662986147,500
full,204,0.0,random,500,0.5,group,2026,7,0.9270804939274607,500
full,204,0.0,random,500,0.5,group,2026,8,0.9183257963154853,500
full,204,0.0,random,500,0.5,group,2026,9,0.9088582256478501,500
full,204,0.0,random,500,0.5,group,2026,10,0.899867224958608,500
full,204,0.0,random,500,0.5,group,2026,11,0.8906062809760915,500
