pool,pool_size,theta,arm,draws,tau,fit_slope,seed,step,mean_se,n_active
full,40,0.5,adaptive,500,0.5,group,2026,2,0.9227379956569393,500
full,40,0.5,adaptive,500,0.5,group,2026,3,0.9008697607983274,500
full,40,0.5,adaptive,500,0.5,group,2026,4,0.8832918231067493,500
full,40,0.5,adaptive,500,0.5,group,2026,5,0.868729122812681,500
full,40,0.5,adaptive,500,0.5,group,2026,6,0.8561907851612772,500
full,40,0.5,adaptive,500,0.5,group,2026,7,0.8446628717289005,500
full,40,0.5,adaptive,500,0.5,group,2026,8,0.8344685324427928,500
full,40,0.5,adaptive,500,0.5,group,2026,9,0.8253249904738786,500
full,40,0.5,adaptive,500,0.5,group,2026,10,0.8169388395048566,500
full,40,0.5,adaptive,500,0.5,group,2026,11,0.809265357485704,500
full,40,0.5,adaptive,500,0.5,group,2026,12,0.8023616274179018,500
full,40,0.5,adaptive,500,0.5,group,2026,13,0.7961972907590187,500
full,40,0.5,adaptive,500,0.5,group,2026,14,0.7909482969948912,500
full,40,0.5,adaptive,500,0.5,group,2026,15,0.7864619280691818,500
full,40,0.5,adaptive,500,0.5,group,2026,16,0.782503770006335,500
full,40,0.5,adaptive,500,0.5,group,2026,17,0.7791723009977507,500
full,40,0.5,adaptive,500,0.5,group,2026,18,0.77650622093988,500
full,40,0.5,adaptive,500,0.5,group,2026,19,0.7743027591723853,500
full,40,0.5,adaptive,500,0.5,group,2026,20,0.7723743041639202,500
full,40,0.5,adaptive,500,0.5,group,2026,21,0.7707536740074372,500
full,40,0.5,adaptive,500,0.5,group,2026,22,0.7693883533934522,500
full,40,0.5,adaptive,500,0.5,group,2026,23,0.768103808159542,500
full,40,0.5,adaptive,500,0.5,group,2026,24,0.7670518369456977,500
full,40,0.5,adaptive,500,0.5,group,2026,25,0.7661061629392311,500
full,40,0.5,adaptive,500,0.5,group,2026,26,0.765235486408444,500
full,40,0.5,adaptive,500,0.5,group,2026,27,0.76441492392168,500
full,40,0.5,adaptive,500,0.5,group,2026,28,0.7635365766059783,500
full,40,0.5,adaptive,500,0.5,group,2026,29,0.7628762545670786,500
full,40,0.5,adaptive,500,0.5,group,2026,30,0.7622171489332561,500
full,40,0.5,adaptive,500,0.5,group,2026,31,0.7615951770932172,500
full,40,0.5,adaptive,500,0.5,group,2026,32,0.7610083196590612,500
full,40,0.5,adaptive,500,0.5,group,2026,33,0.7604488420464414,500
full,40,0.5,adaptive,500,0.5,group,2026,34,0.7599577480229676,500
full,40,0.5,adaptive,500,0.5,group,2026,35,0.7594725798073221,500
full,40,0.5,adaptive,500,0.5,group,2026,36,0.7591209352614297,500
full,40,0.5,adaptive,500,0.5,group,2026,37,0.7587505687088167,500
full,40,0.5,adaptive,500,0.5,group,2026,38,0.7584790330858421,500
full,40,0.5,adaptive,500,0.5,group,2026,39,0.7582390990959663,500
full,40,0.5,adaptive,500,0.5,group,2026,40,0.7579761509879084,500
full,40,0.5,random,500,0.5,group,2026,1,0.9908173702463857,500
full,40,0.5,random,500,0.5,group,2026,2,0.9816209980618715,500
full,40,0.5,random,500,0.5,group,2026,3,0.9733751818407889,500
full,40,0.5,random,500,0.5,group,2026,4,0.9645772026399391,500
full,40,0.5,random,500,0.5,group,2026,5,0.9555638300889832,500
full,40,0.5,random,500,0.5,group,2026,6,0.9474333620234494,500
full,40,0.5,random,500,0.5,group,2026,7,0.9391319867879895,500
full,40,0.5,random,500,0.5,group,2026,8,0.9317289242414231,500
full,40,0.5,random,500,0.5,group,2026,9,0.9250984066864303,500
full,40,0.5,random,500,0.5,group,2026,10,0.9169396206623367,500
full,40,0.5,random,500,0.5,group,2026,11,0.9101412694256286,500
full,40,0.5,random,500,0.5,group,2026,12,0.9027328972164674,500
full,40,0.5,random,500,0.5,group,2026,13,0.8964124941839762,500
full,40,0.5,random,500,0.5,group,2026,14,0.8899681907760474,500
full,40,0.5,random,500,0.5,group,2026,15,0.8835018713762686,500
full,40,0.5,random,500,0.5,group,2026,16,0.8772601432332837,500
full,40,0.5,random,500,0.5,group,2026,17,0.8708594397414311,500
full,40,0.5,random,500,0.5,group,2026,18,0.8644406879658896,500
full,40,0.5,random,500,0.5,group,2026,19,0.8580284300887395,500
full,40,0.5,random,500,0.5,group,2026,20,0.8520604751990931,500
full,40,0.5,random,500,0.5,group,2026,21,0.8466970326998058,500
full,40,0.5,random,500,0.5,group,2026,22,0.840561104615932,500
full,40,0.5,random,500,0.5,group,2026,23,0.8349012114096184,500
full,40,0.5,random,500,0.5,group,2026,24,0.8296580517710963,500
full,40,0.5,random,500,0.5,group,2026,25,0.8241980808496865,500
full,40,0.5,random,500,0.5,group,2026,26,0.8192214010957025,500
full,40,0.5,random,500,0.5,group,2026,27,0.8137948881091184,500
full,40,0.5,random,500,0.5,group,2026,28,0.8092449726313907,500
full,40,0.5,random,500,0.5,group,2026,29,0.8041733777900275,500
full,40,0.5,random,500,0.5,group,2026,30,0.7992513816671569,500
full,40,0.5,random,500,0.5,group,2026,31,0.7945174077100933,500
full,40,0.5,random,500,0.5,group,2026,32,0.7899352669252507,500
full,40,0.5,random,500,0.5,group,2026,33,0.7848837876061951,500
full,40,0.5,random,500,0.5,group,2026,34,0.7799566318648451,500
full,40,0.5,random,500,0.5,group,2026,35,0.7759370758401819,500
full,40,0.5,random,500,0.5,group,2026,36,0.7717017364313387,500
full,40,0.5,random,500,0.5,group,2026,37,0.7678195818380933,500
full,40,0.5,random,500,0.5,group,2026,38,0.7637469340366412,500
full,40,0.5,random,500,0.5,group,2026,39,0.7597634917184491,500
full,40,0.5,random,500,0.5,group,2026,40,0.7555951950436054,500
